Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cystophora,cristata,33.75,-12.25,7301:132:3,0.01
Cystophora,cristata,33.75,-12.75,7301:132:4,0.01
Cystophora,cristata,33.25,-13.25,7301:133:1,0.01
Cystophora,cristata,33.25,-13.75,7301:133:2,0.01
Cystophora,cristata,33.75,-13.25,7301:133:3,0.01
Cystophora,cristata,33.75,-13.75,7301:133:4,0.01
Cystophora,cristata,33.25,-14.25,7301:134:1,0.01
Cystophora,cristata,33.25,-14.75,7301:134:2,0.01
Cystophora,cristata,33.75,-14.25,7301:134:3,0.01
Cystophora,cristata,33.75,-14.75,7301:134:4,0.01
Cystophora,cristata,34.25,-10.25,7301:140:1,0.02
Cystophora,cristata,34.25,-10.75,7301:140:2,0.02
Cystophora,cristata,34.75,-10.25,7301:140:3,0.02
Cystophora,cristata,34.75,-10.75,7301:140:4,0.02
Cystophora,cristata,34.25,-11.25,7301:141:1,0.01
Cystophora,cristata,34.25,-11.75,7301:141:2,0.01
Cystophora,cristata,34.75,-11.25,7301:141:3,0.01
Cystophora,cristata,34.75,-11.75,7301:141:4,0.02
Cystophora,cristata,34.25,-12.25,7301:142:1,0.01
Cystophora,cristata,34.25,-12.75,7301:142:2,0.01
Cystophora,cristata,34.75,-12.25,7301:142:3,0.01
Cystophora,cristata,34.75,-12.75,7301:142:4,0.01
Cystophora,cristata,34.25,-13.25,7301:143:1,0.01
Cystophora,cristata,34.25,-13.75,7301:143:2,0.01
Cystophora,cristata,34.75,-13.25,7301:143:3,0.01
Cystophora,cristata,34.75,-13.75,7301:143:4,0.01
Cystophora,cristata,34.25,-14.25,7301:144:1,0.01
Cystophora,cristata,34.25,-14.75,7301:144:2,0.01
Cystophora,cristata,34.75,-14.25,7301:144:3,0.02
Cystophora,cristata,34.75,-14.75,7301:144:4,0.02
Cystophora,cristata,30.25,-15.25,7301:205:1,0.02
Cystophora,cristata,30.25,-15.75,7301:205:2,0.02
Cystophora,cristata,30.75,-15.25,7301:205:3,0.01
Cystophora,cristata,30.75,-15.75,7301:205:4,0.01
Cystophora,cristata,30.25,-16.25,7301:206:1,0.02
Cystophora,cristata,30.25,-16.75,7301:206:2,0.01
Cystophora,cristata,30.75,-16.25,7301:206:3,0.01
Cystophora,cristata,30.75,-16.75,7301:206:4,0.01
Cystophora,cristata,30.25,-17.25,7301:207:1,0.01
Cystophora,cristata,30.25,-17.75,7301:207:2,0.01
Cystophora,cristata,30.75,-17.25,7301:207:3,0.01
Cystophora,cristata,30.75,-17.75,7301:207:4,0.01
Cystophora,cristata,30.25,-18.25,7301:208:1,0.01
Cystophora,cristata,30.25,-18.75,7301:208:2,0.01
Cystophora,cristata,30.75,-18.25,7301:208:3,0.01
Cystophora,cristata,30.75,-18.75,7301:208:4,0.01
Cystophora,cristata,30.25,-19.25,7301:209:1,0.01
Cystophora,cristata,30.25,-19.75,7301:209:2,0.01
Cystophora,cristata,30.75,-19.25,7301:209:3,0.01
Cystophora,cristata,30.75,-19.75,7301:209:4,0.01
Cystophora,cristata,31.25,-15.25,7301:215:1,0.01
Cystophora,cristata,31.25,-15.75,7301:215:2,0.01
Cystophora,cristata,31.75,-15.25,7301:215:3,0.01
Cystophora,cristata,31.75,-15.75,7301:215:4,0.01
Cystophora,cristata,31.25,-16.25,7301:216:1,0.01
Cystophora,cristata,31.25,-16.75,7301:216:2,0.01
Cystophora,cristata,31.75,-16.25,7301:216:3,0.01
Cystophora,cristata,31.75,-16.75,7301:216:4,0.01
Cystophora,cristata,31.25,-17.25,7301:217:1,0.01
Cystophora,cristata,31.25,-17.75,7301:217:2,0.01
Cystophora,cristata,31.75,-17.25,7301:217:3,0.01
Cystophora,cristata,31.75,-17.75,7301:217:4,0.01
Cystophora,cristata,31.25,-18.25,7301:218:1,0.01
Cystophora,cristata,31.25,-18.75,7301:218:2,0.01
Cystophora,cristata,31.75,-18.25,7301:218:3,0.01
Cystophora,cristata,31.75,-18.75,7301:218:4,0.01
Cystophora,cristata,31.25,-19.25,7301:219:1,0.01
Cystophora,cristata,31.25,-19.75,7301:219:2,0.01
Cystophora,cristata,31.75,-19.25,7301:219:3,0.01
Cystophora,cristata,31.75,-19.75,7301:219:4,0.01
Cystophora,cristata,32.25,-15.25,7301:225:1,0.01
Cystophora,cristata,32.25,-15.75,7301:225:2,0.01
Cystophora,cristata,32.75,-15.25,7301:225:3,0.01
Cystophora,cristata,32.75,-15.75,7301:225:4,0.01
Cystophora,cristata,32.25,-16.25,7301:226:1,0.01
Cystophora,cristata,32.25,-16.75,7301:226:2,0.01
Cystophora,cristata,32.75,-16.25,7301:226:3,0.01
Cystophora,cristata,32.75,-16.75,7301:226:4,0.02
Cystophora,cristata,32.25,-17.25,7301:227:1,0.01
Cystophora,cristata,32.25,-17.75,7301:227:2,0.01
Cystophora,cristata,32.75,-17.25,7301:227:3,0.02
Cystophora,cristata,32.75,-17.75,7301:227:4,0.01
Cystophora,cristata,32.25,-18.25,7301:228:1,0.01
Cystophora,cristata,32.25,-18.75,7301:228:2,0.01
Cystophora,cristata,32.75,-18.25,7301:228:3,0.01
Cystophora,cristata,32.75,-18.75,7301:228:4,0.01
Cystophora,cristata,32.25,-19.25,7301:229:1,0.01
Cystophora,cristata,32.25,-19.75,7301:229:2,0.01
Cystophora,cristata,32.75,-19.25,7301:229:3,0.01
Cystophora,cristata,32.75,-19.75,7301:229:4,0.01
Cystophora,cristata,33.25,-15.25,7301:235:1,0.01
Cystophora,cristata,33.25,-15.75,7301:235:2,0.01
Cystophora,cristata,33.75,-15.25,7301:235:3,0.01
Cystophora,cristata,33.75,-15.75,7301:235:4,0.01
Cystophora,cristata,33.25,-16.25,7301:236:1,0.02
Cystophora,cristata,33.25,-16.75,7301:236:2,0.01
Cystophora,cristata,33.75,-16.25,7301:236:3,0.01
Cystophora,cristata,33.75,-16.75,7301:236:4,0.01
Cystophora,cristata,33.25,-17.25,7301:237:1,0.01
Cystophora,cristata,33.25,-17.75,7301:237:2,0.01
Cystophora,cristata,33.75,-17.25,7301:237:3,0.01
Cystophora,cristata,33.75,-17.75,7301:237:4,0.01
Cystophora,cristata,33.25,-18.25,7301:238:1,0.01
Cystophora,cristata,33.25,-18.75,7301:238:2,0.01
Cystophora,cristata,33.75,-18.25,7301:238:3,0.01
Cystophora,cristata,33.75,-18.75,7301:238:4,0.01
Cystophora,cristata,33.25,-19.25,7301:239:1,0.01
Cystophora,cristata,33.25,-19.75,7301:239:2,0.01
Cystophora,cristata,33.75,-19.25,7301:239:3,0.01
Cystophora,cristata,33.75,-19.75,7301:239:4,0.01
Cystophora,cristata,34.25,-15.25,7301:245:1,0.01
Cystophora,cristata,34.25,-15.75,7301:245:2,0.01
Cystophora,cristata,34.75,-15.25,7301:245:3,0.01
Cystophora,cristata,34.75,-15.75,7301:245:4,0.02
Cystophora,cristata,34.25,-16.25,7301:246:1,0.01
Cystophora,cristata,34.25,-16.75,7301:246:2,0.01
Cystophora,cristata,34.75,-16.25,7301:246:3,0.02
Cystophora,cristata,34.75,-16.75,7301:246:4,0.02
Cystophora,cristata,34.25,-17.25,7301:247:1,0.01
Cystophora,cristata,34.25,-17.75,7301:247:2,0.01
Cystophora,cristata,34.75,-17.25,7301:247:3,0.02
Cystophora,cristata,34.75,-17.75,7301:247:4,0.01
Cystophora,cristata,34.25,-18.25,7301:248:1,0.01
Cystophora,cristata,34.25,-18.75,7301:248:2,0.01
Cystophora,cristata,34.75,-18.25,7301:248:3,0.01
Cystophora,cristata,34.75,-18.75,7301:248:4,0.01
Cystophora,cristata,34.25,-19.25,7301:249:1,0.01
Cystophora,cristata,34.25,-19.75,7301:249:2,0.01
Cystophora,cristata,34.75,-19.25,7301:249:3,0.01
Cystophora,cristata,34.75,-19.75,7301:249:4,0.01
Cystophora,cristata,35.25,-10.25,7301:350:1,0.02
Cystophora,cristata,35.25,-10.75,7301:350:2,0.01
Cystophora,cristata,35.75,-10.25,7301:350:3,0.02
Cystophora,cristata,35.75,-10.75,7301:350:4,0.01
Cystophora,cristata,35.25,-11.25,7301:351:1,0.02
Cystophora,cristata,35.25,-11.75,7301:351:2,0.02
Cystophora,cristata,35.75,-11.25,7301:351:3,0.01
Cystophora,cristata,35.75,-11.75,7301:351:4,0.01
Cystophora,cristata,35.25,-12.25,7301:352:1,0.02
Cystophora,cristata,35.25,-12.75,7301:352:2,0.02
Cystophora,cristata,35.75,-12.25,7301:352:3,0.01
Cystophora,cristata,35.75,-12.75,7301:352:4,0.01
Cystophora,cristata,35.25,-13.25,7301:353:1,0.02
Cystophora,cristata,35.25,-13.75,7301:353:2,0.01
Cystophora,cristata,35.75,-13.25,7301:353:3,0.01
Cystophora,cristata,35.75,-13.75,7301:353:4,0.01
Cystophora,cristata,35.25,-14.25,7301:354:1,0.02
Cystophora,cristata,35.25,-14.75,7301:354:2,0.02
Cystophora,cristata,35.75,-14.25,7301:354:3,0.02
Cystophora,cristata,35.75,-14.75,7301:354:4,0.02
Cystophora,cristata,36.25,-10.25,7301:360:1,0.02
Cystophora,cristata,36.25,-10.75,7301:360:2,0.02
Cystophora,cristata,36.75,-10.25,7301:360:3,0.04
Cystophora,cristata,36.75,-10.75,7301:360:4,0.04
Cystophora,cristata,36.25,-11.25,7301:361:1,0.02
Cystophora,cristata,36.25,-11.75,7301:361:2,0.02
Cystophora,cristata,36.75,-11.25,7301:361:3,0.03
Cystophora,cristata,36.75,-11.75,7301:361:4,0.02
Cystophora,cristata,36.25,-12.25,7301:362:1,0.02
Cystophora,cristata,36.25,-12.75,7301:362:2,0.02
Cystophora,cristata,36.75,-12.25,7301:362:3,0.02
Cystophora,cristata,36.75,-12.75,7301:362:4,0.02
Cystophora,cristata,36.25,-13.25,7301:363:1,0.02
Cystophora,cristata,36.25,-13.75,7301:363:2,0.02
Cystophora,cristata,36.75,-13.25,7301:363:3,0.02
Cystophora,cristata,36.75,-13.75,7301:363:4,0.02
Cystophora,cristata,36.25,-14.25,7301:364:1,0.02
Cystophora,cristata,36.25,-14.75,7301:364:2,0.03
Cystophora,cristata,36.75,-14.25,7301:364:3,0.03
Cystophora,cristata,36.75,-14.75,7301:364:4,0.05
Cystophora,cristata,37.25,-10.25,7301:370:1,0.06
Cystophora,cristata,37.25,-10.75,7301:370:2,0.05
Cystophora,cristata,37.75,-10.25,7301:370:3,0.08
Cystophora,cristata,37.75,-10.75,7301:370:4,0.05
Cystophora,cristata,37.25,-11.25,7301:371:1,0.03
Cystophora,cristata,37.25,-11.75,7301:371:2,0.02
Cystophora,cristata,37.75,-11.25,7301:371:3,0.03
Cystophora,cristata,37.75,-11.75,7301:371:4,0.02
Cystophora,cristata,37.25,-12.25,7301:372:1,0.02
Cystophora,cristata,37.25,-12.75,7301:372:2,0.02
Cystophora,cristata,37.75,-12.25,7301:372:3,0.03
Cystophora,cristata,37.75,-12.75,7301:372:4,0.03
Cystophora,cristata,37.25,-13.25,7301:373:1,0.03
Cystophora,cristata,37.25,-13.75,7301:373:2,0.03
Cystophora,cristata,37.75,-13.25,7301:373:3,0.04
Cystophora,cristata,37.75,-13.75,7301:373:4,0.04
Cystophora,cristata,37.25,-14.25,7301:374:1,0.04
Cystophora,cristata,37.25,-14.75,7301:374:2,0.06
Cystophora,cristata,37.75,-14.25,7301:374:3,0.04
Cystophora,cristata,37.75,-14.75,7301:374:4,0.05
Cystophora,cristata,38.25,-10.25,7301:380:1,0.08
Cystophora,cristata,38.25,-10.75,7301:380:2,0.07
Cystophora,cristata,38.75,-10.75,7301:380:4,0.14
Cystophora,cristata,38.25,-11.25,7301:381:1,0.06
Cystophora,cristata,38.25,-11.75,7301:381:2,0.05
Cystophora,cristata,38.75,-11.25,7301:381:3,0.12
Cystophora,cristata,38.75,-11.75,7301:381:4,0.09
Cystophora,cristata,38.25,-12.25,7301:382:1,0.04
Cystophora,cristata,38.25,-12.75,7301:382:2,0.05
Cystophora,cristata,38.75,-12.25,7301:382:3,0.07
Cystophora,cristata,38.75,-12.75,7301:382:4,0.09
Cystophora,cristata,38.25,-13.25,7301:383:1,0.07
Cystophora,cristata,38.25,-13.75,7301:383:2,0.08
Cystophora,cristata,38.75,-13.25,7301:383:3,0.12
Cystophora,cristata,38.75,-13.75,7301:383:4,0.11
Cystophora,cristata,38.25,-14.25,7301:384:1,0.06
Cystophora,cristata,38.25,-14.75,7301:384:2,0.06
Cystophora,cristata,38.75,-14.25,7301:384:3,0.09
Cystophora,cristata,38.75,-14.75,7301:384:4,0.13
Cystophora,cristata,39.75,-10.75,7301:390:4,0.19
Cystophora,cristata,39.25,-11.25,7301:391:1,0.15
Cystophora,cristata,39.25,-11.75,7301:391:2,0.13
Cystophora,cristata,39.75,-11.25,7301:391:3,0.14
Cystophora,cristata,39.75,-11.75,7301:391:4,0.14
Cystophora,cristata,39.25,-12.25,7301:392:1,0.14
Cystophora,cristata,39.25,-12.75,7301:392:2,0.12
Cystophora,cristata,39.75,-12.25,7301:392:3,0.15
Cystophora,cristata,39.75,-12.75,7301:392:4,0.16
Cystophora,cristata,39.25,-13.25,7301:393:1,0.15
Cystophora,cristata,39.25,-13.75,7301:393:2,0.15
Cystophora,cristata,39.75,-13.25,7301:393:3,0.14
Cystophora,cristata,39.75,-13.75,7301:393:4,0.15
Cystophora,cristata,39.25,-14.25,7301:394:1,0.15
Cystophora,cristata,39.25,-14.75,7301:394:2,0.18
Cystophora,cristata,39.75,-14.25,7301:394:3,0.18
Cystophora,cristata,35.25,-15.25,7301:455:1,0.02
Cystophora,cristata,35.25,-15.75,7301:455:2,0.02
Cystophora,cristata,35.75,-15.25,7301:455:3,0.02
Cystophora,cristata,35.75,-15.75,7301:455:4,0.02
Cystophora,cristata,35.25,-16.25,7301:456:1,0.02
Cystophora,cristata,35.25,-16.75,7301:456:2,0.02
Cystophora,cristata,35.75,-16.25,7301:456:3,0.02
Cystophora,cristata,35.75,-16.75,7301:456:4,0.02
Cystophora,cristata,35.25,-17.25,7301:457:1,0.02
Cystophora,cristata,35.25,-17.75,7301:457:2,0.01
Cystophora,cristata,35.75,-17.25,7301:457:3,0.02
Cystophora,cristata,35.75,-17.75,7301:457:4,0.01
Cystophora,cristata,35.25,-18.25,7301:458:1,0.01
Cystophora,cristata,35.25,-18.75,7301:458:2,0.01
Cystophora,cristata,35.75,-18.25,7301:458:3,0.01
Cystophora,cristata,35.75,-18.75,7301:458:4,0.01
Cystophora,cristata,35.25,-19.25,7301:459:1,0.01
Cystophora,cristata,35.25,-19.75,7301:459:2,0.01
Cystophora,cristata,35.75,-19.25,7301:459:3,0.01
Cystophora,cristata,35.75,-19.75,7301:459:4,0.01
Cystophora,cristata,36.25,-15.25,7301:465:1,0.04
Cystophora,cristata,36.25,-15.75,7301:465:2,0.03
Cystophora,cristata,36.75,-15.25,7301:465:3,0.06
Cystophora,cristata,36.75,-15.75,7301:465:4,0.05
Cystophora,cristata,36.25,-16.25,7301:466:1,0.03
Cystophora,cristata,36.25,-16.75,7301:466:2,0.02
Cystophora,cristata,36.75,-16.25,7301:466:3,0.04
Cystophora,cristata,36.75,-16.75,7301:466:4,0.03
Cystophora,cristata,36.25,-17.25,7301:467:1,0.02
Cystophora,cristata,36.25,-17.75,7301:467:2,0.02
Cystophora,cristata,36.75,-17.25,7301:467:3,0.03
Cystophora,cristata,36.75,-17.75,7301:467:4,0.03
Cystophora,cristata,36.25,-18.25,7301:468:1,0.02
Cystophora,cristata,36.25,-18.75,7301:468:2,0.02
Cystophora,cristata,36.75,-18.25,7301:468:3,0.03
Cystophora,cristata,36.75,-18.75,7301:468:4,0.03
Cystophora,cristata,36.25,-19.25,7301:469:1,0.02
Cystophora,cristata,36.25,-19.75,7301:469:2,0.02
Cystophora,cristata,36.75,-19.25,7301:469:3,0.03
Cystophora,cristata,36.75,-19.75,7301:469:4,0.03
Cystophora,cristata,37.25,-15.25,7301:475:1,0.08
Cystophora,cristata,37.25,-15.75,7301:475:2,0.07
Cystophora,cristata,37.75,-15.25,7301:475:3,0.07
Cystophora,cristata,37.75,-15.75,7301:475:4,0.1
Cystophora,cristata,37.25,-16.25,7301:476:1,0.07
Cystophora,cristata,37.25,-16.75,7301:476:2,0.07
Cystophora,cristata,37.75,-16.25,7301:476:3,0.11
Cystophora,cristata,37.75,-16.75,7301:476:4,0.12
Cystophora,cristata,37.25,-17.25,7301:477:1,0.07
Cystophora,cristata,37.25,-17.75,7301:477:2,0.07
Cystophora,cristata,37.75,-17.25,7301:477:3,0.12
Cystophora,cristata,37.75,-17.75,7301:477:4,0.13
Cystophora,cristata,37.25,-18.25,7301:478:1,0.07
Cystophora,cristata,37.25,-18.75,7301:478:2,0.07
Cystophora,cristata,37.75,-18.25,7301:478:3,0.15
Cystophora,cristata,37.75,-18.75,7301:478:4,0.11
Cystophora,cristata,37.25,-19.25,7301:479:1,0.06
Cystophora,cristata,37.25,-19.75,7301:479:2,0.06
Cystophora,cristata,37.75,-19.25,7301:479:3,0.09
Cystophora,cristata,37.75,-19.75,7301:479:4,0.09
Cystophora,cristata,38.25,-15.25,7301:485:1,0.09
Cystophora,cristata,38.25,-15.75,7301:485:2,0.12
Cystophora,cristata,38.75,-15.25,7301:485:3,0.16
Cystophora,cristata,38.75,-15.75,7301:485:4,0.17
Cystophora,cristata,38.25,-16.25,7301:486:1,0.13
Cystophora,cristata,38.25,-16.75,7301:486:2,0.13
Cystophora,cristata,38.75,-16.25,7301:486:3,0.19
Cystophora,cristata,38.25,-17.25,7301:487:1,0.13
Cystophora,cristata,38.25,-17.75,7301:487:2,0.15
Cystophora,cristata,38.75,-17.25,7301:487:3,0.19
Cystophora,cristata,38.25,-18.25,7301:488:1,0.19
Cystophora,cristata,38.25,-18.75,7301:488:2,0.18
Cystophora,cristata,38.25,-19.25,7301:489:1,0.15
Cystophora,cristata,38.25,-19.75,7301:489:2,0.14
Cystophora,cristata,30.25,-20.25,7302:100:1,0.01
Cystophora,cristata,30.25,-20.75,7302:100:2,0.01
Cystophora,cristata,30.75,-20.25,7302:100:3,0.01
Cystophora,cristata,30.75,-20.75,7302:100:4,0.01
Cystophora,cristata,30.25,-21.25,7302:101:1,0.01
Cystophora,cristata,30.25,-21.75,7302:101:2,0.01
Cystophora,cristata,30.75,-21.25,7302:101:3,0.01
Cystophora,cristata,30.75,-21.75,7302:101:4,0.01
Cystophora,cristata,30.25,-22.25,7302:102:1,0.01
Cystophora,cristata,30.25,-22.75,7302:102:2,0.01
Cystophora,cristata,30.75,-22.25,7302:102:3,0.01
Cystophora,cristata,30.75,-22.75,7302:102:4,0.01
Cystophora,cristata,30.25,-23.25,7302:103:1,0.01
Cystophora,cristata,30.25,-23.75,7302:103:2,0.01
Cystophora,cristata,30.75,-23.25,7302:103:3,0.01
Cystophora,cristata,30.75,-23.75,7302:103:4,0.01
Cystophora,cristata,30.25,-24.25,7302:104:1,0.01
Cystophora,cristata,30.25,-24.75,7302:104:2,0.01
Cystophora,cristata,30.75,-24.25,7302:104:3,0.01
Cystophora,cristata,30.75,-24.75,7302:104:4,0.01
Cystophora,cristata,31.25,-20.25,7302:110:1,0.01
Cystophora,cristata,31.25,-20.75,7302:110:2,0.01
Cystophora,cristata,31.75,-20.25,7302:110:3,0.01
Cystophora,cristata,31.75,-20.75,7302:110:4,0.01
Cystophora,cristata,31.25,-21.25,7302:111:1,0.01
Cystophora,cristata,31.25,-21.75,7302:111:2,0.01
Cystophora,cristata,31.75,-21.25,7302:111:3,0.01
Cystophora,cristata,31.75,-21.75,7302:111:4,0.01
Cystophora,cristata,31.25,-22.25,7302:112:1,0.01
Cystophora,cristata,31.25,-22.75,7302:112:2,0.01
Cystophora,cristata,31.75,-22.25,7302:112:3,0.01
Cystophora,cristata,31.75,-22.75,7302:112:4,0.01
Cystophora,cristata,31.25,-23.25,7302:113:1,0.01
Cystophora,cristata,31.25,-23.75,7302:113:2,0.01
Cystophora,cristata,31.75,-23.25,7302:113:3,0.01
Cystophora,cristata,31.75,-23.75,7302:113:4,0.01
Cystophora,cristata,31.25,-24.25,7302:114:1,0.01
Cystophora,cristata,31.25,-24.75,7302:114:2,0.01
Cystophora,cristata,31.75,-24.25,7302:114:3,0.01
Cystophora,cristata,31.75,-24.75,7302:114:4,0.01
Cystophora,cristata,32.25,-20.25,7302:120:1,0.01
Cystophora,cristata,32.25,-20.75,7302:120:2,0.01
Cystophora,cristata,32.75,-20.25,7302:120:3,0.01
Cystophora,cristata,32.75,-20.75,7302:120:4,0.01
Cystophora,cristata,32.25,-21.25,7302:121:1,0.01
Cystophora,cristata,32.25,-21.75,7302:121:2,0.01
Cystophora,cristata,32.75,-21.25,7302:121:3,0.01
Cystophora,cristata,32.75,-21.75,7302:121:4,0.01
Cystophora,cristata,32.25,-22.25,7302:122:1,0.01
Cystophora,cristata,32.25,-22.75,7302:122:2,0.01
Cystophora,cristata,32.75,-22.25,7302:122:3,0.01
Cystophora,cristata,32.75,-22.75,7302:122:4,0.01
Cystophora,cristata,32.25,-23.25,7302:123:1,0.01
Cystophora,cristata,32.25,-23.75,7302:123:2,0.01
Cystophora,cristata,32.75,-23.25,7302:123:3,0.01
Cystophora,cristata,32.75,-23.75,7302:123:4,0.01
Cystophora,cristata,32.25,-24.25,7302:124:1,0.01
Cystophora,cristata,32.25,-24.75,7302:124:2,0.01
Cystophora,cristata,32.75,-24.25,7302:124:3,0.01
Cystophora,cristata,32.75,-24.75,7302:124:4,0.01
Cystophora,cristata,33.25,-20.25,7302:130:1,0.01
Cystophora,cristata,33.25,-20.75,7302:130:2,0.01
Cystophora,cristata,33.75,-20.25,7302:130:3,0.01
Cystophora,cristata,33.75,-20.75,7302:130:4,0.01
Cystophora,cristata,33.25,-21.25,7302:131:1,0.01
Cystophora,cristata,33.25,-21.75,7302:131:2,0.01
Cystophora,cristata,33.75,-21.25,7302:131:3,0.01
Cystophora,cristata,33.75,-21.75,7302:131:4,0.01
Cystophora,cristata,33.25,-22.25,7302:132:1,0.01
Cystophora,cristata,33.25,-22.75,7302:132:2,0.01
Cystophora,cristata,33.75,-22.25,7302:132:3,0.01
Cystophora,cristata,33.75,-22.75,7302:132:4,0.01
Cystophora,cristata,33.25,-23.25,7302:133:1,0.01
Cystophora,cristata,33.25,-23.75,7302:133:2,0.01
Cystophora,cristata,33.75,-23.25,7302:133:3,0.01
Cystophora,cristata,33.75,-23.75,7302:133:4,0.01
Cystophora,cristata,33.25,-24.25,7302:134:1,0.01
Cystophora,cristata,33.25,-24.75,7302:134:2,0.01
Cystophora,cristata,33.75,-24.25,7302:134:3,0.01
Cystophora,cristata,33.75,-24.75,7302:134:4,0.01
Cystophora,cristata,34.25,-20.25,7302:140:1,0.01
Cystophora,cristata,34.25,-20.75,7302:140:2,0.01
Cystophora,cristata,34.75,-20.25,7302:140:3,0.01
Cystophora,cristata,34.75,-20.75,7302:140:4,0.01
Cystophora,cristata,34.25,-21.25,7302:141:1,0.01
Cystophora,cristata,34.25,-21.75,7302:141:2,0.01
Cystophora,cristata,34.75,-21.25,7302:141:3,0.01
Cystophora,cristata,34.75,-21.75,7302:141:4,0.01
Cystophora,cristata,34.25,-22.25,7302:142:1,0.01
Cystophora,cristata,34.25,-22.75,7302:142:2,0.01
Cystophora,cristata,34.75,-22.25,7302:142:3,0.02
Cystophora,cristata,34.75,-22.75,7302:142:4,0.02
Cystophora,cristata,34.25,-23.25,7302:143:1,0.01
Cystophora,cristata,34.25,-23.75,7302:143:2,0.01
Cystophora,cristata,34.75,-23.25,7302:143:3,0.02
Cystophora,cristata,34.75,-23.75,7302:143:4,0.02
Cystophora,cristata,34.25,-24.25,7302:144:1,0.01
Cystophora,cristata,34.25,-24.75,7302:144:2,0.01
Cystophora,cristata,34.75,-24.25,7302:144:3,0.02
Cystophora,cristata,34.75,-24.75,7302:144:4,0.02
Cystophora,cristata,30.25,-25.25,7302:205:1,0.01
Cystophora,cristata,30.25,-25.75,7302:205:2,0.01
Cystophora,cristata,30.75,-25.25,7302:205:3,0.01
Cystophora,cristata,30.75,-25.75,7302:205:4,0.01
Cystophora,cristata,30.25,-26.25,7302:206:1,0.01
Cystophora,cristata,30.25,-26.75,7302:206:2,0.01
Cystophora,cristata,30.75,-26.25,7302:206:3,0.01
Cystophora,cristata,30.75,-26.75,7302:206:4,0.01
Cystophora,cristata,30.25,-27.25,7302:207:1,0.01
Cystophora,cristata,30.25,-27.75,7302:207:2,0.01
Cystophora,cristata,30.75,-27.25,7302:207:3,0.01
Cystophora,cristata,30.75,-27.75,7302:207:4,0.01
Cystophora,cristata,30.25,-28.25,7302:208:1,0.02
Cystophora,cristata,30.25,-28.75,7302:208:2,0.02
Cystophora,cristata,30.75,-28.25,7302:208:3,0.01
Cystophora,cristata,30.75,-28.75,7302:208:4,0.02
Cystophora,cristata,30.25,-29.25,7302:209:1,0.01
Cystophora,cristata,30.25,-29.75,7302:209:2,0.01
Cystophora,cristata,30.75,-29.25,7302:209:3,0.01
Cystophora,cristata,30.75,-29.75,7302:209:4,0.01
Cystophora,cristata,31.25,-25.25,7302:215:1,0.01
Cystophora,cristata,31.25,-25.75,7302:215:2,0.01
Cystophora,cristata,31.75,-25.25,7302:215:3,0.01
Cystophora,cristata,31.75,-25.75,7302:215:4,0.01
Cystophora,cristata,31.25,-26.25,7302:216:1,0.01
Cystophora,cristata,31.25,-26.75,7302:216:2,0.01
Cystophora,cristata,31.75,-26.25,7302:216:3,0.01
Cystophora,cristata,31.75,-26.75,7302:216:4,0.01
Cystophora,cristata,31.25,-27.25,7302:217:1,0.01
Cystophora,cristata,31.25,-27.75,7302:217:2,0.01
Cystophora,cristata,31.75,-27.25,7302:217:3,0.01
Cystophora,cristata,31.75,-27.75,7302:217:4,0.02
Cystophora,cristata,31.25,-28.25,7302:218:1,0.02
Cystophora,cristata,31.25,-28.75,7302:218:2,0.02
Cystophora,cristata,31.75,-28.25,7302:218:3,0.02
Cystophora,cristata,31.75,-28.75,7302:218:4,0.02
Cystophora,cristata,31.25,-29.25,7302:219:1,0.02
Cystophora,cristata,31.25,-29.75,7302:219:2,0.01
Cystophora,cristata,31.75,-29.25,7302:219:3,0.02
Cystophora,cristata,31.75,-29.75,7302:219:4,0.02
Cystophora,cristata,32.25,-25.25,7302:225:1,0.01
Cystophora,cristata,32.25,-25.75,7302:225:2,0.01
Cystophora,cristata,32.75,-25.25,7302:225:3,0.01
Cystophora,cristata,32.75,-25.75,7302:225:4,0.01
Cystophora,cristata,32.25,-26.25,7302:226:1,0.01
Cystophora,cristata,32.25,-26.75,7302:226:2,0.01
Cystophora,cristata,32.75,-26.25,7302:226:3,0.01
Cystophora,cristata,32.75,-26.75,7302:226:4,0.01
Cystophora,cristata,32.25,-27.25,7302:227:1,0.02
Cystophora,cristata,32.25,-27.75,7302:227:2,0.02
Cystophora,cristata,32.75,-27.25,7302:227:3,0.02
Cystophora,cristata,32.75,-27.75,7302:227:4,0.02
Cystophora,cristata,32.25,-28.25,7302:228:1,0.02
Cystophora,cristata,32.25,-28.75,7302:228:2,0.02
Cystophora,cristata,32.75,-28.25,7302:228:3,0.02
Cystophora,cristata,32.75,-28.75,7302:228:4,0.02
