id,left,top,right,bottom,Commonname,Validname,Family,Class,Order,RES,Type,OBJECTID,Id_2,Shape_Leng,Shape_Area,Area
116362.000000000000000,-18.500000000000000,49.500000000000000,-18.000000000000000,49.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2024.2249399327
116363.000000000000000,-18.500000000000000,49.000000000000000,-18.000000000000000,48.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2044.4113757966
116364.000000000000000,-18.500000000000000,48.500000000000000,-18.000000000000000,48.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2064.4368938531
116365.000000000000000,-18.500000000000000,48.000000000000000,-18.000000000000000,47.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2084.3000645359
116366.000000000000000,-18.500000000000000,47.500000000000000,-18.000000000000000,47.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2103.9994741315
116367.000000000000000,-18.500000000000000,47.000000000000000,-18.000000000000000,46.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2123.5337248163
116368.000000000000000,-18.500000000000000,46.500000000000000,-18.000000000000000,46.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.010000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2142.9014346907
116369.000000000000000,-18.500000000000000,46.000000000000000,-18.000000000000000,45.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2162.1012378102
116370.000000000000000,-18.500000000000000,45.500000000000000,-18.000000000000000,45.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2181.1317842131
116371.000000000000000,-18.500000000000000,45.000000000000000,-18.000000000000000,44.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2199.9917399431
116372.000000000000000,-18.500000000000000,44.500000000000000,-18.000000000000000,44.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2218.6797870719
116373.000000000000000,-18.500000000000000,44.000000000000000,-18.000000000000000,43.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2237.1946237151
116374.000000000000000,-18.500000000000000,43.500000000000000,-18.000000000000000,43.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.070000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2255.5349640472
116375.000000000000000,-18.500000000000000,43.000000000000000,-18.000000000000000,42.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2273.6995383134
116376.000000000000000,-18.500000000000000,42.500000000000000,-18.000000000000000,42.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2291.6870928367
116377.000000000000000,-18.500000000000000,42.000000000000000,-18.000000000000000,41.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2309.4963900237
116378.000000000000000,-18.500000000000000,41.500000000000000,-18.000000000000000,41.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2327.1262083670
116379.000000000000000,-18.500000000000000,41.000000000000000,-18.000000000000000,40.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2344.5753424444
116380.000000000000000,-18.500000000000000,40.500000000000000,-18.000000000000000,40.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2361.8426029156
116381.000000000000000,-18.500000000000000,40.000000000000000,-18.000000000000000,39.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2378.9268165159
116382.000000000000000,-18.500000000000000,39.500000000000000,-18.000000000000000,39.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2395.8268260486
116383.000000000000000,-18.500000000000000,39.000000000000000,-18.000000000000000,38.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2412.5414903722
116384.000000000000000,-18.500000000000000,38.500000000000000,-18.000000000000000,38.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2429.0696843875
116385.000000000000000,-18.500000000000000,38.000000000000000,-18.000000000000000,37.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2445.4102990212
116386.000000000000000,-18.500000000000000,37.500000000000000,-18.000000000000000,37.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2461.5622412076
116387.000000000000000,-18.500000000000000,37.000000000000000,-18.000000000000000,36.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2477.5244338668
116388.000000000000000,-18.500000000000000,36.500000000000000,-18.000000000000000,36.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2493.2958158831
116389.000000000000000,-18.500000000000000,36.000000000000000,-18.000000000000000,35.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2508.8753420780
116390.000000000000000,-18.500000000000000,35.500000000000000,-18.000000000000000,35.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2524.2619831846
116391.000000000000000,-18.500000000000000,35.000000000000000,-18.000000000000000,34.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2539.4547258169
116392.000000000000000,-18.500000000000000,34.500000000000000,-18.000000000000000,34.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2554.4525724395
116393.000000000000000,-18.500000000000000,34.000000000000000,-18.000000000000000,33.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2569.2545413343
